(0, 20) = 1
(-32, -12) = 0
(-15, -101) = 0
(-35, -49) = 0
(-39, 11) = 0
(-103, -112) = 0
(156, 163) = 1
(-74, -65) = 0
(178, 100) = 1
(-24, 58) = 0
(64, 6) = 1
(-109, 71) = 0
(-191, -71) = 0
(179, -140) = 1
(175, -18) = 1
(107, -69) = 1
(171, -141) = 1
(7, 49) = 1
(183, -184) = 1
(-95, -141) = 0
(-134, -125) = 0
(83, -185) = 1
(-116, -109) = 0
(29, -79) = 1
(-42, 73) = 0
(-40, -61) = 0
(-65, 102) = 0
(99, 4) = 1
(-38, -137) = 0
(-138, 90) = 0
(72, -1) = 1
(-199, -123) = 0
(-93, -8) = 0
(117, 53) = 1
(157, -198) = 1
(34, -176) = 1
(111, -191) = 1
(129, -157) = 1
(-1, 21) = 1
(124, 107) = 1
(142, -167) = 1
(-171, 38) = 0
(108, -90) = 1
(166, -145) = 1
(85, -16) = 1
(-5, -198) = 0
(-2, -77) = 0
(-156, 137) = 0
(-124, 66) = 0
(112, -129) = 1
(123, 60) = 1
(-175, -200) = 0
(139, 19) = 1
(150, 159) = 1
(112, -66) = 1
(101, -139) = 1
(60, 58) = 1
(-142, 17) = 0
(163, 102) = 1
(125, 5) = 1
(-9, 37) = 0
(-7, -157) = 0
(-57, -13) = 0
(59, -8) = 1
(-188, 97) = 0
(151, -108) = 1
(110, 6) = 1
(170, -117) = 1
(93, -8) = 1
(-76, -44) = 0
(-94, -158) = 0
(185, 185) = 1
(185, 176) = 1
(-82, -90) = 0
(164, -21) = 1
(81, -157) = 1
(157, 83) = 1
(-20, 115) = 0
(-13, 90) = 0
(-176, -5) = 0
(-7, -61) = 0
(35, -96) = 1
(155, -110) = 1
(107, -71) = 1
(40, 96) = 1
(-25, -166) = 0
(-94, 191) = 0
(-54, 128) = 0
(37, -147) = 1
(52, 110) = 1
(146, 113) = 1
(-62, -178) = 0
(124, 180) = 1
(-144, -108) = 0
(41, 16) = 1
(126, 189) = 1
(149, 52) = 1
(-157, 115) = 0
(-177, -50) = 0
(183, 177) = 1
(-169, 52) = 0
(28, -51) = 1
(-192, 58) = 0
(-120, -35) = 0
(28, -148) = 1
(103, -155) = 1
(-123, -193) = 0
(-188, -22) = 0
(-134, 157) = 0
(126, -119) = 1
(-86, -108) = 0
(-198, 126) = 0
(70, 20) = 1
(124, 147) = 1
(-138, -90) = 0
(71, 152) = 1
(-190, 117) = 0
(14, -26) = 1
(79, 39) = 1
(125, -67) = 1
(149, -75) = 1
(-12, -133) = 0
(181, 26) = 1
(44, 16) = 1
(-97, 85) = 0
(-151, -20) = 0
(45, 151) = 1
(-38, -95) = 0
(-171, 118) = 0
(14, -146) = 1
(-142, 70) = 0
(115, 6) = 1
(-98, -60) = 0
(39, -169) = 1
(39, 116) = 1
(104, -48) = 1
(80, 68) = 1
(-57, -59) = 0
(155, -189) = 1
(61, -118) = 1
(-42, -47) = 0
(-78, -165) = 0
(-150, -169) = 0
(-59, -148) = 0
(-41, -157) = 0
(-102, 125) = 0
(6, -197) = 1
(136, 32) = 1
(-199, 105) = 0
(101, -75) = 1
(32, -26) = 1
(-82, 37) = 0
(8, 157) = 1
(183, 15) = 1
(58, -112) = 1
(50, -56) = 1
(149, -122) = 1
(43, 195) = 1
(-140, 112) = 0
(-189, -74) = 0
(-39, 137) = 0
(100, 125) = 1
(-50, -63) = 0
(-8, 58) = 0
(-200, -96) = 0
(-5, -72) = 0
(158, -105) = 1
(190, -180) = 1
(36, -114) = 1
(64, 0) = 1
(-86, -15) = 0
(-138, -89) = 0
(-171, 136) = 0
(54, 182) = 1
(166, -28) = 1
(-143, -30) = 0
(200, 122) = 1
(64, -60) = 1
(-85, 180) = 0
(-192, -115) = 0
(180, -5) = 1
(163, -10) = 1
(82, 71) = 1
(134, 133) = 1
(-132, 117) = 0
(7, -89) = 1
(0, 192) = 1
(-80, -66) = 0
(95, 67) = 1
(45, -27) = 1
(184, 157) = 1
(24, 24) = 1
(-83, 37) = 0
(35, 142) = 1
(-145, -58) = 0
(4, -2) = 1
(62, 164) = 1
(156, -113) = 1
(15, -14) = 1
(96, 129) = 1
(110, -76) = 1
(45, 148) = 1
(165, 9) = 1
(-26, -113) = 0
(-72, -111) = 0
(183, -122) = 1
(121, -12) = 1
(-27, 105) = 0
(112, -127) = 1
(-170, 177) = 0
(-22, 163) = 0
(-197, -127) = 0
(-190, 178) = 0
(-62, 84) = 0
(-115, 25) = 0
(-192, 180) = 0
(-142, 156) = 0
(111, -32) = 1
(1, -116) = 0
(147, -19) = 1
(-146, -89) = 0
(-99, -194) = 0
(-24, 78) = 0
(92, -191) = 1
(-63, 135) = 0
(3, 107) = 1
(9, 23) = 1
(-56, -76) = 0
(60, 4) = 1
(-194, 149) = 0
(-96, 147) = 0
(156, 70) = 1
(4, -129) = 1
(-185, 1) = 0
(3, -87) = 1
(-31, -144) = 0
(-34, 114) = 0
(127, -179) = 1
(-43, -170) = 0
(148, -24) = 1
(116, 93) = 1
(-111, 118) = 0
(-97, 105) = 0
(192, -45) = 1
(162, 84) = 1
(-80, 77) = 0
(-96, -120) = 0
(-133, 106) = 0
(0, -43) = 0
(-143, 19) = 0
(33, 147) = 1
(28, 180) = 1
(-104, -147) = 0
(2, 36) = 1
(-110, 142) = 0
(133, -59) = 1
(76, 51) = 1
(-56, 151) = 0
(-118, -68) = 0
(-101, 0) = 0
(-194, -163) = 0
(72, 147) = 1
(69, 152) = 1
(-21, -73) = 0
(182, 26) = 1
(130, -16) = 1
(111, 58) = 1
(7, 156) = 1
(71, -61) = 1
(119, 31) = 1
(-86, 142) = 0
(25, 33) = 1
(-85, -187) = 0
(144, -61) = 1
(25, 169) = 1
(-9, -28) = 0
(61, 20) = 1
(169, 10) = 1
(56, 141) = 1
(100, -28) = 1
(87, 161) = 1
(-130, -16) = 0
(-135, 21) = 0
(-169, -146) = 0
(-63, -181) = 0
(-96, 193) = 0
(99, 11) = 1
(116, -86) = 1
(-176, -34) = 0
(29, -141) = 1
(14, -82) = 1
(97, -97) = 1
(-86, 70) = 0
(94, -132) = 1
(-145, 76) = 0
(-165, -95) = 0
(136, 93) = 1
(-133, 158) = 0
(-117, 189) = 0
(-93, -63) = 0
(-19, -104) = 0
(-117, 73) = 0
(144, 35) = 1
(83, -15) = 1
(-12, 15) = 0
(-29, 162) = 0
(-164, -87) = 0
(124, 153) = 1
(-19, 38) = 0
(198, 61) = 1
(-130, 142) = 0
(141, -187) = 1
(171, -43) = 1
(-124, -160) = 0
(98, 174) = 1
(75, 182) = 1
(-116, 162) = 0
(-123, 11) = 0
(26, -179) = 1
(-138, 173) = 0
(-132, -158) = 0
(-130, 125) = 0
(-43, 176) = 0
(85, 111) = 1
(37, 124) = 1
(37, -167) = 1
(-124, 33) = 0
(-23, -155) = 0
(150, -45) = 1
(110, -42) = 1
(101, -164) = 1
(-185, 195) = 0
(-104, 143) = 0
(171, 180) = 1
(81, -56) = 1
(144, -15) = 1
(94, -159) = 1
(155, -183) = 1
(-151, 157) = 0
(150, -148) = 1
(55, -49) = 1
(-98, 42) = 0
(-69, -192) = 0
(17, -198) = 1
(105, -61) = 1
(-136, 163) = 0
(-152, -22) = 0
(-88, 185) = 0
(-140, 183) = 0
(154, 4) = 1
(67, 163) = 1
(159, -130) = 1
(-167, -120) = 0
(143, -126) = 1
(108, 169) = 1
(66, 68) = 1
(-146, 92) = 0
(38, 135) = 1
(105, -135) = 1
(-75, 71) = 0
(135, -174) = 1
(133, 115) = 1
(-139, -152) = 0
(36, 56) = 1
(-68, 169) = 0
(-82, -67) = 0
(104, 105) = 1
(-89, -161) = 0
(186, 152) = 1
(-191, -197) = 0
(47, 121) = 1
(-105, -25) = 0
(118, 112) = 1
(-196, -35) = 0
(-169, 148) = 0
(24, 19) = 1
(36, -27) = 1
(156, 62) = 1
(-141, 66) = 0
(169, 43) = 1
(141, 49) = 1
(138, -88) = 1
(170, -41) = 1
(-124, 167) = 0
(1, -153) = 0
(162, 119) = 1
(139, 65) = 1
(-132, 160) = 0
(48, -20) = 1
(181, -75) = 1
(-110, -79) = 0
(83, -66) = 1
(168, -119) = 1
(-161, -139) = 0
(-29, 70) = 0
(101, 182) = 1
(182, -76) = 1
(-18, -29) = 0
(133, 20) = 1
(156, 155) = 1
(-128, -91) = 0
(139, -180) = 1
(-74, 27) = 0
(108, -62) = 1
(-19, 74) = 0
(67, 71) = 1
(-104, 133) = 0
(-122, -188) = 0
(-82, 196) = 0
(197, -136) = 1
(-35, 23) = 0
(171, -96) = 1
(-174, 31) = 0
(-182, -16) = 0
(140, -199) = 1
(145, 75) = 1
(-2, 45) = 0
(99, -120) = 1
(175, 77) = 1
(-187, -4) = 0
(3, 140) = 1
(-42, -122) = 0
(26, -43) = 1
(130, -105) = 1
(156, 128) = 1
(14, 96) = 1
(167, -116) = 1
(-126, -136) = 0
(141, -102) = 1
(-148, -102) = 0
(-100, 88) = 0
(-26, -185) = 0
(-8, -76) = 0
(-78, -115) = 0
(66, -93) = 1
(-7, -184) = 0
(-69, -135) = 0
(-8, 83) = 0
(84, -65) = 1
(-30, 37) = 0
(99, -62) = 1
(57, -187) = 1
(151, -199) = 1
(-77, 139) = 0
(49, 128) = 1
(47, -31) = 1
(96, -156) = 1
(-16, 53) = 0
(110, -162) = 1
(-147, 71) = 0
(-9, -148) = 0
(2, -118) = 1
(-133, -102) = 0
(-92, -90) = 0
(-169, -166) = 0
(124, -114) = 1
(108, -184) = 1
(75, 19) = 1
(144, 179) = 1
(-186, -107) = 0
(68, -146) = 1
(148, 118) = 1
(-141, -90) = 0
(11, -116) = 1
(-132, 115) = 0
(131, 7) = 1
(129, 84) = 1
(-85, 111) = 0
(-190, 121) = 0
(-104, 197) = 0
(104, -71) = 1
(61, -63) = 1
(-172, 43) = 0
(-146, 89) = 0
(-171, 179) = 0
(-140, 136) = 0
(-34, 130) = 0
(-124, 20) = 0
(-58, 160) = 0
(2, 28) = 1
(19, 111) = 1
(-107, -125) = 0
(75, 172) = 1
(-67, -66) = 0
(-194, 53) = 0
(-20, -51) = 0
(-83, -54) = 0
(-74, -108) = 0
(-132, 118) = 0
(-145, -63) = 0
(136, -93) = 1
(-100, 107) = 0
(20, 80) = 1
(-51, -155) = 0
(-112, -60) = 0
(-181, 196) = 0
(52, 44) = 1
(3, 138) = 1
(-129, 75) = 0
(83, 136) = 1
(21, -53) = 1
(-10, 61) = 0
(184, -162) = 1
(-108, 143) = 0
(-54, 105) = 0
(-8, 29) = 0
(-149, 60) = 0
(193, 14) = 1
(-133, -54) = 0
(18, -10) = 1
(-3, -129) = 0
(104, -143) = 1
(48, -107) = 1
(117, -79) = 1
(178, 81) = 1
(166, 145) = 1
(-158, -86) = 0
(-41, -118) = 0
(161, -57) = 1
(30, 29) = 1
(-66, -183) = 0
(-156, 97) = 0
(124, 72) = 1
(-170, -154) = 0
(124, 120) = 1
(-109, 9) = 0
(177, -117) = 1
(7, 72) = 1
(64, 20) = 1
(108, 10) = 1
(-151, -37) = 0
(-16, -12) = 0
(119, 180) = 1
(-179, -4) = 0
(-43, 191) = 0
(-137, 43) = 0
(3, -6) = 1
(-15, 9) = 0
(61, -176) = 1
(83, 118) = 1
(166, -78) = 1
(-135, 85) = 0
(185, 200) = 1
(-181, 147) = 0
(168, 42) = 1
(-4, 45) = 0
(191, 191) = 1
(186, 15) = 1
(-193, -179) = 0
(-99, -197) = 0
(-122, 24) = 0
(-46, 33) = 0
(-88, 50) = 0
(-131, 41) = 0
(26, -35) = 1
(-151, 107) = 0
(-130, -193) = 0
(183, -121) = 1
(101, -165) = 1
(-13, -173) = 0
(-128, -71) = 0
(-163, -187) = 0
(-157, 173) = 0
(-21, -5) = 0
(-58, -34) = 0
(-165, 19) = 0
(53, 135) = 1
(72, -17) = 1
(90, 20) = 1
(-76, 183) = 0
(4, -100) = 1
(108, -123) = 1
(147, 102) = 1
(-181, -91) = 0
(-157, -56) = 0
(116, 172) = 1
(-110, 76) = 0
(-79, -79) = 0
(-109, 76) = 0
(-194, 157) = 0
(128, 155) = 1
(112, 45) = 1
(-118, 56) = 0
(119, 83) = 1
(-154, -111) = 0
(62, -125) = 1
(158, -176) = 1
(-116, -103) = 0
(-26, -53) = 0
(-22, -17) = 0
(118, 153) = 1
(-4, 145) = 0
(-24, -31) = 0
(198, -52) = 1
(-91, -129) = 0
(-57, -95) = 0
(-124, -69) = 0
(159, 136) = 1
(9, -73) = 1
(158, 151) = 1
(76, -63) = 1
(-141, -33) = 0
(-38, 28) = 0
(107, 189) = 1
(113, -41) = 1
(-97, 10) = 0
(168, -118) = 1
(-176, -184) = 0
(22, -21) = 1
(123, -54) = 1
(24, -106) = 1
(-74, 4) = 0
(134, 29) = 1
(-92, 81) = 0
(-138, 110) = 0
(43, 70) = 1
(183, 143) = 1
(30, -173) = 1
(-14, 54) = 0
(-191, -95) = 0
(45, -83) = 1
(96, -121) = 1
(24, -23) = 1
(-134, -165) = 0
(112, 176) = 1
(196, 7) = 1
(178, -169) = 1
(114, 169) = 1
(-156, -90) = 0
(22, -138) = 1
(50, 145) = 1
(45, 3) = 1
(-183, 190) = 0
(25, -65) = 1
(32, 30) = 1
(120, -74) = 1
(85, 63) = 1
(88, -160) = 1
(-37, -79) = 0
(-143, -70) = 0
(-101, -108) = 0
(-101, 30) = 0
(122, -120) = 1
(-109, -94) = 0
(37, -164) = 1
(193, -105) = 1
(-184, -114) = 0
(-144, 191) = 0
(-194, 64) = 0
(31, 171) = 1
(39, 13) = 1
(-150, -98) = 0
(-7, 150) = 0
(-108, 157) = 0
(141, 70) = 1
(-127, 19) = 0
(-4, -79) = 0
(-47, -158) = 0
(16, 93) = 1
(28, 76) = 1
(94, 120) = 1
(-151, 57) = 0
(30, -172) = 1
(43, 187) = 1
(-75, -106) = 0
(20, -82) = 1
(-67, 101) = 0
(39, -149) = 1
(-133, 53) = 0
(83, -197) = 1
(-14, 130) = 0
(-197, 59) = 0
(21, -87) = 1
(64, 106) = 1
(42, -43) = 1
(-123, -138) = 0
(0, -21) = 0
(193, -119) = 1
(88, 127) = 1
(31, -106) = 1
(23, 176) = 1
(35, 92) = 1
(150, 54) = 1
(145, 69) = 1
(-162, 99) = 0
(195, -39) = 1
(-157, -15) = 0
(-9, 176) = 0
(51, -123) = 1
(-16, -140) = 0
(-149, -82) = 0
(3, -25) = 1
(-165, 89) = 0
(76, -133) = 1
(-194, -41) = 0
(-58, -97) = 0
(-64, 139) = 0
(-116, 70) = 0
(-62, -149) = 0
(-197, -53) = 0
(-103, -55) = 0
(138, 45) = 1
(-108, -33) = 0
(-25, 163) = 0
(157, -30) = 1
(-72, 93) = 0
(-13, -191) = 0
(61, 90) = 1
(-117, -20) = 0
(-17, -157) = 0
(-107, 87) = 0
(21, -18) = 1
(88, -30) = 1
(-165, -141) = 0
(-195, 70) = 0
(44, -51) = 1
(33, 124) = 1
(200, -33) = 1
(131, 91) = 1
(-17, -64) = 0
(-99, -156) = 0
(169, -124) = 1
(-80, 139) = 0
(163, -92) = 1
(-166, -168) = 0
(-149, -18) = 0
(-138, 47) = 0
(138, 8) = 1
(193, -45) = 1
(40, 19) = 1
(4, 160) = 1
(-3, -39) = 0
(-145, 64) = 0
(114, -83) = 1
(-174, -73) = 0
(58, -12) = 1
(-133, -154) = 0
(0, 2) = 0
(-60, 134) = 0
(-67, 2) = 0
(-83, -33) = 0
(-74, 194) = 0
(79, 66) = 1
(-48, -76) = 0
(-120, 43) = 0
(151, -155) = 1
(48, -156) = 1
(179, 182) = 1
(133, -75) = 1
(-3, 190) = 0
(-188, -140) = 0
(200, -152) = 1
(129, -46) = 1
(18, 41) = 1
(-40, -101) = 0
(-56, 44) = 0
(79, -13) = 1
(-25, -84) = 0
(96, 71) = 1
(-165, -15) = 0
(79, 1) = 1
(153, 171) = 1
(173, -148) = 1
(101, 125) = 1
(113, 156) = 1
(64, -57) = 1
(-17, 55) = 0
(23, 158) = 1
(93, -98) = 1
(-146, 199) = 0
(-106, -20) = 0
(-191, 165) = 0
(-176, 156) = 0
(200, 98) = 1
(-30, 12) = 0
(184, 51) = 1
(44, -122) = 1
(35, 105) = 1
(14, -41) = 1
(-105, 114) = 0
(-160, 200) = 0
(88, 157) = 1
(64, 42) = 1
(195, -66) = 1
(-27, -190) = 0
(63, -35) = 1
(78, 37) = 1
(-45, -145) = 0
(82, 37) = 1
(29, 94) = 1
(132, 32) = 1
(137, 29) = 1
(75, 169) = 1
(-169, -78) = 0
(-20, 169) = 0
(77, 108) = 1
(196, 84) = 1
(26, -137) = 1
(80, 18) = 1
(169, 176) = 1
(143, -51) = 1
(80, -71) = 1
(-10, 102) = 0
(37, 48) = 1
(6, 138) = 1
(-44, -135) = 0
(58, -67) = 1
(-151, 7) = 0
(-109, 10) = 0
(34, -194) = 1
(75, -183) = 1
(-72, -86) = 0
(37, 110) = 1
(-29, -189) = 0
(107, 132) = 1
(-40, -70) = 0
(26, 125) = 1
(149, -177) = 1
(-181, 50) = 0
(87, 118) = 1
(117, 70) = 1
(55, 191) = 1
(-2, -9) = 0
(24, -152) = 1
(95, -83) = 1
(-139, -135) = 0
(106, 166) = 1
(169, -36) = 1
(-156, -119) = 0
(26, 60) = 1
(98, -133) = 1
(-153, 63) = 0
(55, -181) = 1
(-178, -153) = 0
(-145, -85) = 0
(193, 15) = 1
(-27, 83) = 0
(-93, -50) = 0
(-170, 198) = 0
(27, -141) = 1
(61, 141) = 1
(-185, 33) = 0
(-93, 51) = 0
(-22, -160) = 0
(-65, -115) = 0
(-132, -120) = 0
(9, 178) = 1
(141, -62) = 1
(12, 68) = 1
(-198, 83) = 0
(-53, 40) = 0
(-58, 115) = 0
(-158, 197) = 0
(-155, 184) = 0
(89, 61) = 1
(-17, -89) = 0
(-171, -14) = 0
(-169, -162) = 0
(-75, -110) = 0
(152, -74) = 1
(-100, -139) = 0
(2, 57) = 1
(-155, -148) = 0
(-190, 50) = 0
(124, -15) = 1
(74, -183) = 1
(191, 46) = 1
(-54, 53) = 0
(48, -132) = 1
(106, -49) = 1
(60, 60) = 1
(-141, -25) = 0
(66, -195) = 1
(104, 70) = 1
(-24, 106) = 0
(-71, -60) = 0
(-102, 25) = 0
(-111, -131) = 0
(44, 68) = 1
(-103, -173) = 0
(-14, -151) = 0
(88, -79) = 1
(121, -128) = 1
(187, -124) = 1
(-135, 74) = 0
(-174, 18) = 0
(-78, -159) = 0
(87, 81) = 1
(-142, -90) = 0
(-117, -130) = 0
(-66, 53) = 0
(-142, -138) = 0
(104, -9) = 1
(-84, -165) = 0
(133, -150) = 1
(91, 166) = 1
(7, -91) = 1
(3, 1) = 1
(170, 189) = 1
(-75, 63) = 0
(-21, -74) = 0
(-150, 151) = 0
(-9, -45) = 0
(25, 86) = 1
(14, 146) = 1
(-91, -25) = 0
(-154, 183) = 0
(56, 27) = 1
(-90, 159) = 0
(168, 167) = 1
(33, -134) = 1
(141, -148) = 1
(16, 90) = 1
(77, -53) = 1
(-80, -106) = 0
(-109, 178) = 0
(-140, -40) = 0
(75, -160) = 1
(31, -120) = 1
(-123, -7) = 0
(167, 109) = 1
(106, -64) = 1
(155, 128) = 1
(-35, -104) = 0
(-83, 85) = 0
(-99, -9) = 0
(45, -187) = 1
(134, -86) = 1
(200, 84) = 1
(-11, 66) = 0
(-85, -98) = 0
(153, 5) = 1
(0, -9) = 0
(65, -91) = 1
(171, -117) = 1
(-167, -132) = 0
(-158, 189) = 0
(-190, -38) = 0
(-71, -139) = 0
(176, -187) = 1
(94, 181) = 1
(26, -177) = 1
(-22, 63) = 0
(-81, -5) = 0
(72, -155) = 1
(-151, 178) = 0
(-130, -121) = 0
(53, 60) = 1
(37, 73) = 1
(-144, -96) = 0
(39, -116) = 1
(-100, -39) = 0
(-123, 46) = 0
(103, -90) = 1
(-159, 65) = 0
(-125, 190) = 0
(49, 193) = 1
(180, 2) = 1
(-7, 16) = 0
(16, -118) = 1
(-179, 138) = 0
(43, 14) = 1
(68, 67) = 1
(58, -139) = 1
(20, -1) = 1
(111, -67) = 1
(-24, -122) = 0
(126, -42) = 1
(-135, -176) = 0
(-21, -96) = 0
(146, -163) = 1
(153, -93) = 1
(-98, -102) = 0
(-167, 33) = 0
(58, 8) = 1
(174, -178) = 1
(166, -111) = 1
(-42, -111) = 0
(62, -78) = 1
(-129, -9) = 0
(-93, -140) = 0
(12, -162) = 1
(38, -38) = 1
(-99, -155) = 0
(127, 175) = 1
(32, -74) = 1
(-116, -62) = 0
(-30, 61) = 0
(-62, 158) = 0
(-67, 122) = 0
(-189, 183) = 0
(177, 74) = 1
(173, -65) = 1
(-50, 76) = 0
(-54, -155) = 0
(-47, -23) = 0
(-160, 128) = 0
(144, 144) = 1
(44, 185) = 1
(-141, 148) = 0
(-86, 174) = 0
(179, 197) = 1
(-40, -80) = 0
(65, -24) = 1
(-100, -184) = 0
(172, 181) = 1
(-131, -196) = 0
(40, -139) = 1
(16, -170) = 1
(129, 93) = 1
(-180, 138) = 0
(-86, 7) = 0
(67, -156) = 1
(-37, 154) = 0
(1, -77) = 0
(-42, 176) = 0
(-60, -75) = 0
(-193, -35) = 0
(102, 78) = 1
(24, 6) = 1
(-134, 105) = 0
(183, -12) = 1
(-135, -106) = 0
(172, 144) = 1
(12, -26) = 1
(-101, 59) = 0
(81, -55) = 1
(110, -15) = 1
(-38, 126) = 0
(50, -160) = 1
(64, 194) = 1
(8, -37) = 1
(-76, -13) = 0
(-91, -128) = 0
(-65, 188) = 0
(-155, 5) = 0
(171, 130) = 1
(-79, 130) = 0
(124, -77) = 1
(3, 154) = 1
(148, -184) = 1
(-146, 4) = 0
(146, -190) = 1
(60, 23) = 1
(159, 43) = 1
(-143, -65) = 0
(-41, 144) = 0
(49, 1) = 1
(108, -40) = 1
(100, -198) = 1
(-102, -193) = 0
(-111, 110) = 0
(-101, -199) = 0
(-123, -20) = 0
(1, 126) = 1
(-115, 39) = 0
(-164, 38) = 0
(-199, 74) = 0
(-22, 177) = 0
(22, -113) = 1
(-176, 71) = 0
(109, 134) = 1
(0, -70) = 0
(111, 94) = 1
(4, 53) = 1
(-182, -109) = 0
(49, -4) = 1
(-187, -14) = 0
(-67, -25) = 0
(-152, 145) = 0
(-108, 68) = 0
(-60, -136) = 0
(128, 101) = 1
(-56, 172) = 0
(-89, 161) = 0
(118, -52) = 1
(68, 60) = 1
(-117, 174) = 0
(-76, -37) = 0
(187, 92) = 1
(1, 148) = 1
(-165, -132) = 0
(-171, -133) = 0
(-139, -48) = 0
(-200, -27) = 0
(-16, -163) = 0
(-87, -151) = 0
(149, 11) = 1
(192, 154) = 1
(-193, -61) = 0
(117, 151) = 1
(-11, -12) = 0
(66, 79) = 1
(105, 33) = 1
(-197, -66) = 0
(-36, -106) = 0
(9, 33) = 1
(-10, -139) = 0
(-23, -130) = 0
(-181, -119) = 0
(177, -92) = 1
(-142, -115) = 0
(-138, -168) = 0
(-126, -158) = 0
(28, -68) = 1
(187, -146) = 1
(67, 87) = 1
(21, 102) = 1
(96, 57) = 1
(-50, -104) = 0
(-39, -4) = 0
(-37, -154) = 0
(173, -64) = 1
(-131, -183) = 0
(-110, 107) = 0
(95, -150) = 1
(80, -106) = 1
(-48, 194) = 0
(-40, 68) = 0
(-192, -147) = 0
(-47, 31) = 0
(-24, -168) = 0
(143, 149) = 1
(-15, 22) = 0
(131, -60) = 1
(188, -45) = 1
(147, -195) = 1
(31, -69) = 1
(-178, 129) = 0
(37, 120) = 1
(-74, -17) = 0
(134, -37) = 1
(-69, -180) = 0
(-184, -160) = 0
(-188, 129) = 0
(6, 53) = 1
(-7, 50) = 0
(-10, 109) = 0
(146, -123) = 1
(133, -183) = 1
(41, 38) = 1
(-42, 136) = 0
(8, -151) = 1
(106, -168) = 1
(-2, -39) = 0
(173, -135) = 1
(-105, 52) = 0
(-114, -98) = 0
(-92, 0) = 0
(67, 26) = 1
(-148, -76) = 0
(38, 134) = 1
(-119, -13) = 0
(4, 27) = 1
(76, -162) = 1
(-35, 12) = 0
(108, 157) = 1
(175, 138) = 1
(77, 154) = 1
(-31, 68) = 0
(-44, 192) = 0
(84, 42) = 1
(-192, 101) = 0
(28, -90) = 1
(54, -130) = 1
(10, 154) = 1
(184, -130) = 1
(-147, -71) = 0
(63, -34) = 1
(-151, -89) = 0
(41, 105) = 1
(62, 169) = 1
(31, -185) = 1
(45, -199) = 1
(109, 166) = 1
(52, 145) = 1
(-28, 42) = 0
(23, -30) = 1
(-79, 10) = 0
(-152, 158) = 0
(-163, 55) = 0
(82, 199) = 1
(185, 153) = 1
(-192, 130) = 0
(-133, 141) = 0
(-2, 158) = 1
(-153, 195) = 0
(82, 42) = 1
(-138, -178) = 0
(-17, -168) = 0
(-124, 163) = 0
(92, 32) = 1
(-146, -97) = 0
(-5, 38) = 0
(113, -78) = 1
(-104, -25) = 0
(-156, -161) = 0
(72, 55) = 1
(135, 32) = 1
(101, 161) = 1
(-192, -144) = 0
(-157, -187) = 0
(55, 106) = 1
(-78, 105) = 0
(169, 163) = 1
(-147, -156) = 0
(169, -167) = 1
(-171, -191) = 0
(21, -147) = 1
(-7, -33) = 0
(136, -68) = 1
(128, 65) = 1
(123, -185) = 1
(31, -81) = 1
(148, -169) = 1
(-50, -121) = 0
(-125, 34) = 0
(-86, -64) = 0
(-71, -134) = 0
(-199, 157) = 0
(-11, -193) = 0
(137, 5) = 1
(126, 74) = 1
(192, 113) = 1
(-178, 78) = 0
(157, -23) = 1
(-189, -171) = 0
(140, 66) = 1
(47, -39) = 1
(-45, -76) = 0
(-134, -67) = 0
(-160, -25) = 0
(33, -146) = 1
(-69, -194) = 0
(-29, 85) = 0
(-182, -176) = 0
(-180, -31) = 0
(110, -80) = 1
(19, -161) = 1
(144, -42) = 1
(85, 138) = 1
(-75, -107) = 0
(169, 84) = 1
(-145, 145) = 0
(-184, -145) = 0
(-13, -168) = 0
(133, -187) = 1
(143, 131) = 1
(-131, -109) = 0
(-85, 174) = 0
(11, -46) = 1
(75, -95) = 1
(78, -33) = 1
(78, -174) = 1
(177, -70) = 1
(-1, 185) = 1
(-152, -196) = 0
(169, 124) = 1
(-33, -60) = 0
(-138, -64) = 0
(199, 128) = 1
(-13, -55) = 0
(-195, 58) = 0
(-105, -87) = 0
(-125, -151) = 0
(157, -55) = 1
(-57, -60) = 0
(-91, 75) = 0
(26, 41) = 1
(-189, 125) = 0
(199, 89) = 1
(-125, 105) = 0
(39, 176) = 1
(-11, -130) = 0
(-93, -191) = 0
(47, 25) = 1
(-150, -93) = 0
(67, 86) = 1
(-56, 132) = 0
(-96, -110) = 0
(181, -56) = 1
(-198, -132) = 0
(-111, 39) = 0
(-157, -64) = 0
(119, -25) = 1
(61, -18) = 1
(-155, -18) = 0
(111, -26) = 1
(97, 193) = 1
(-197, 44) = 0
(-63, 108) = 0
(135, 113) = 1
(167, 95) = 1
(-154, 74) = 0
(-184, 89) = 0
(-188, -80) = 0
(-131, -163) = 0
(-75, 171) = 0
(-146, -180) = 0
(-50, 89) = 0
(7, -190) = 1
(-140, -15) = 0
(-52, -47) = 0
(-101, -2) = 0
(-137, -200) = 0
(-97, -121) = 0
(-37, 146) = 0
(-125, 1) = 0
(-141, -70) = 0
(-170, -181) = 0
(177, 149) = 1
(129, -196) = 1
(2, 140) = 1
(-50, -29) = 0
(118, 173) = 1
(-169, 192) = 0
(-150, 15) = 0
(-181, -15) = 0
(-166, -86) = 0
(63, 10) = 1
(107, -104) = 1
(3, -75) = 1
(-91, 8) = 0
(86, 108) = 1
(192, -102) = 1
(-90, -41) = 0
(-76, -3) = 0
(-189, 167) = 0
(-186, 80) = 0
(9, 8) = 1
(-177, 61) = 0
(-81, 119) = 0
(80, 120) = 1
(27, 28) = 1
